P10-stationary Bike1-biopac-01-30-2025.acq
Graph Created on: 2024-08-14 13:19:54.643
Recording on: 2025-01-30 14:37:30.676
8 msec/sample
7 channels
RSP, Y, RSPEC-R
Volts
ECG, X, RSPEC-R
mV
ECG (.05 - 100 Hz, AHA)
mV
ECG R-R
Seconds
Heart Rate
BPM
ECG R wave
mV
Respiration Rate
BPM
milliSec	CH5	CH9	CH40	CH41	CH42	CH43	CH44	
	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	
204720	-5.11871	-0.282898	-0.143208	1.136	52.8169	0.689087	15.9236	
204728	-5.10406	-0.259857	-0.182371	1.136	52.8169	0.689087	15.9236	
204736	-5.08545	-0.234528	-0.159246	1.136	52.8169	0.689087	15.9236	
204744	-5.0708	-0.200195	-0.100909	1.136	52.8169	0.689087	15.9236	
204752	-5.05859	-0.133667	-0.0564032	1.136	52.8169	0.689087	15.9236	
204760	-5.04486	-0.103302	-0.0178326	1.136	52.8169	0.689087	15.9236	
204768	-5.0354	-0.080719	0.0501064	1.136	52.8169	0.689087	15.9236	
204776	-5.02197	-0.0712585	0.052009	1.136	52.8169	0.689087	15.9236	
204784	-5.01434	-0.0515747	0.0622983	1.136	52.8169	0.689087	15.9236	
204792	-5.0058	-0.0334167	0.07241	1.136	52.8169	0.689087	15.9236	
204800	-4.99603	-0.0267029	0.062464	1.136	52.8169	0.689087	15.9236	
204808	-4.99115	-0.0360107	0.0402952	1.136	52.8169	0.689087	15.9236	
204816	-4.98657	-0.0480652	0.00916522	1.136	52.8169	0.689087	11.9237	
204824	-4.98169	-0.0445557	0.00255653	1.136	52.8169	0.689087	11.9237	
204832	-4.97681	-0.0437927	-0.00985206	1.136	52.8169	0.689087	11.9237	
204840	-4.9765	-0.0485229	-0.0153889	1.136	52.8169	0.689087	11.9237	
204848	-4.97131	-0.0640869	-0.0323057	1.136	52.8169	0.689087	11.9237	
204856	-4.97131	-0.0823975	-0.0139596	1.136	52.8169	0.689087	11.9237	
204864	-4.97192	-0.0997925	0.0330537	1.136	52.8169	0.689087	11.9237	
204872	-4.97131	-0.10788	0.0898473	1.136	52.8169	0.689087	11.9237	
204880	-4.9765	-0.115204	0.0638751	1.136	52.8169	0.689087	11.9237	
204888	-4.9762	-0.129547	0.0306373	1.136	52.8169	0.689087	11.9237	
204896	-4.98199	-0.142365	0.0929958	1.136	52.8169	0.689087	11.9237	
204904	-4.98627	-0.157013	0.103039	1.136	52.8169	0.689087	11.9237	
204912	-4.99084	-0.154266	0.0239501	1.136	52.8169	0.689087	11.9237	
204920	-4.99603	-0.143738	0.00826327	1.136	52.8169	0.689087	11.9237	
204928	-5.00092	-0.132446	-0.00458224	1.136	52.8169	0.689087	11.9237	
204936	-5.01068	-0.087738	-0.0841964	1.136	52.8169	0.689087	11.9237	
204944	-5.01556	-0.0634766	-0.140887	1.136	52.8169	0.689087	11.9237	
204952	-5.02563	-0.0726318	-0.157721	1.136	52.8169	0.689087	11.9237	
204960	-5.03601	-0.0852966	-0.203747	1.136	52.8169	0.689087	11.9237	
204968	-5.04547	-0.0924683	-0.225401	1.136	52.8169	0.689087	11.9237	
204976	-5.05432	-0.0904846	-0.183373	1.136	52.8169	0.689087	11.9237	
204984	-5.0705	-0.0970459	-0.146282	1.136	52.8169	0.689087	11.9237	
204992	-5.07935	-0.124817	-0.171395	1.136	52.8169	0.689087	11.9237	
205000	-5.0943	-0.160675	-0.140696	1.136	52.8169	0.689087	11.9237	
205008	-5.10803	-0.176086	0.196788	1.136	52.8169	0.689087	11.9237	
205016	-5.1239	-0.173492	0.777825	1.136	52.8169	0.689087	11.9237	
205024	-5.13916	-0.197296	0.668328	1.136	52.8169	0.689087	11.9237	
205032	-5.15381	-0.229797	0.430735	1.136	52.8169	0.689087	11.9237	
205040	-5.16876	-0.253906	0.193375	1.136	52.8169	0.689087	11.9237	
205048	-5.18707	-0.263977	-0.240457	1.136	52.8169	0.689087	11.9237	
205056	-5.20264	-0.260773	-0.318281	1.136	52.8169	0.689087	11.9237	
205064	-5.21851	-0.239258	-0.221118	1.136	52.8169	0.689087	11.9237	
205072	-5.23651	-0.195313	-0.183133	1.136	52.8169	0.689087	11.9237	
205080	-5.25543	-0.158234	-0.165508	1.136	52.8169	0.689087	11.9237	
205088	-5.27161	-0.143433	-0.116856	1.136	52.8169	0.689087	11.9237	
205096	-5.29083	-0.119019	-0.0859464	1.136	52.8169	0.689087	11.9237	
205104	-5.30975	-0.0971985	-0.0934692	1.136	52.8169	0.689087	11.9237	
205112	-5.32562	-0.0848389	-0.0706009	1.136	52.8169	0.689087	11.9237	
205120	-5.34515	-0.110779	-0.0454221	1.136	52.8169	0.689087	11.9237	
205128	-5.36377	-0.116272	-0.0210743	1.136	52.8169	0.689087	11.9237	
205136	-5.37964	-0.106659	0.000478	1.136	52.8169	0.689087	11.9237	
205144	-5.39825	-0.100708	0.0685725	1.136	52.8169	0.689087	11.9237	
205152	-5.41412	-0.0708008	0.0682545	1.136	52.8169	0.689087	11.9237	
205160	-5.43274	-0.0370789	0.0717976	1.136	52.8169	0.689087	11.9237	
205168	-5.44922	-0.0128174	0.0625041	1.136	52.8169	0.689087	11.9237	
205176	-5.46509	0.0143433	0.0720951	1.136	52.8169	0.689087	11.9237	
205184	-5.48157	0.0125122	0.0744173	1.136	52.8169	0.689087	11.9237	
205192	-5.49805	0.0215149	0.0614438	1.136	52.8169	0.689087	11.9237	
205200	-5.51208	0.0390625	0.0332836	1.136	52.8169	0.689087	11.9237	
205208	-5.52643	0.0679016	0.0109778	1.136	52.8169	0.689087	11.9237	
205216	-5.53894	0.132141	0.0184631	1.136	52.8169	0.689087	11.9237	
205224	-5.55176	0.19516	0.0152998	1.136	52.8169	0.689087	11.9237	
205232	-5.5658	0.251923	0.00495043	1.136	52.8169	0.689087	11.9237	
205240	-5.57709	0.312958	-0.0133561	1.136	52.8169	0.689087	11.9237	
205248	-5.58655	0.366516	-0.0248648	1.136	52.8169	0.689087	11.9237	
205256	-5.59784	0.375977	-0.0336095	1.136	52.8169	0.689087	11.9237	
205264	-5.6076	0.381317	-0.0319318	1.136	52.8169	0.689087	11.9237	
205272	-5.62012	0.373993	-0.0350999	1.136	52.8169	0.689087	11.9237	
205280	-5.62744	0.361328	-0.0495877	1.136	52.8169	0.689087	11.9237	
205288	-5.63629	0.335388	-0.0533233	1.136	52.8169	0.689087	11.9237	
205296	-5.64514	0.307007	-0.0593209	1.136	52.8169	0.689087	11.9237	
205304	-5.65582	0.28244	-0.0426031	1.136	52.8169	0.689087	11.9237	
205312	-5.65918	0.255737	-0.0311042	1.136	52.8169	0.689087	11.9237	
205320	-5.67047	0.230103	-0.0339255	1.136	52.8169	0.689087	11.9237	
205328	-5.67505	0.21286	0.030108	1.136	52.8169	0.689087	11.9237	
205336	-5.67963	0.201874	0.0676169	1.136	52.8169	0.689087	11.9237	
205344	-5.68481	0.188446	0.0545118	1.136	52.8169	0.689087	11.9237	
205352	-5.68909	0.180817	0.0413007	1.136	52.8169	0.689087	11.9237	
205360	-5.69519	0.16037	0.0374333	1.136	52.8169	0.689087	11.9237	
205368	-5.69519	0.110321	0.0517466	1.136	52.8169	0.689087	11.9237	
205376	-5.69946	0.085907	0.0569527	1.136	52.8169	0.689087	11.9237	
205384	-5.69977	0.287018	0.0307134	1.136	52.8169	0.689087	11.9237	
205392	-5.69946	0.68161	-0.00828413	1.136	52.8169	0.689087	11.9237	
205400	-5.69946	0.783539	-0.0130948	1.136	52.8169	0.689087	11.9237	
205408	-5.70007	0.537262	0.0107218	0.776	77.3196	0.689087	11.9237	
205416	-5.6958	0.223694	-0.016008	0.776	77.3196	0.783539	11.9237	
205424	-5.69489	-0.125732	-0.0504903	0.776	77.3196	0.783539	11.9237	
205432	-5.69275	-0.269012	-0.0649348	0.776	77.3196	0.783539	11.9237	
205440	-5.69	-0.2388	-0.0649328	0.776	77.3196	0.783539	11.9237	
205448	-5.68512	-0.165405	-0.0642773	0.776	77.3196	0.783539	11.9237	
205456	-5.68115	-0.126801	-0.049931	0.776	77.3196	0.783539	11.9237	
205464	-5.68024	-0.104675	1.11411E-05	0.776	77.3196	0.783539	11.9237	
205472	-5.67566	-0.0822449	0.0381131	0.776	77.3196	0.783539	11.9237	
205480	-5.67047	-0.0758362	0.0353687	0.776	77.3196	0.783539	11.9237	
205488	-5.66498	-0.0758362	0.0533299	0.776	77.3196	0.783539	11.9237	
205496	-5.66071	-0.0698853	0.0696133	0.776	77.3196	0.783539	11.9237	
205504	-5.65521	-0.0494385	0.0763694	0.776	77.3196	0.783539	11.9237	
205512	-5.65002	-0.0236511	0.0171057	0.776	77.3196	0.783539	11.9237	
205520	-5.64148	-0.000762939	0.000214404	0.776	77.3196	0.783539	11.9237	
205528	-5.63599	0.0190735	0.00115684	0.776	77.3196	0.783539	11.9237	
205536	-5.6308	0.0337219	-0.0249991	0.776	77.3196	0.783539	11.9237	
205544	-5.62622	0.0411987	-0.0186596	0.776	77.3196	0.783539	11.9237	
205552	-5.62592	0.0411987	-0.00908376	0.776	77.3196	0.783539	11.9237	
205560	-5.62622	0.0408936	-0.0139188	0.776	77.3196	0.783539	11.9237	
205568	-5.59631	0.0537109	-0.00528778	0.776	77.3196	0.783539	11.9237	
205576	-5.5899	0.0561523	-0.0478653	0.776	77.3196	0.783539	11.9237	
205584	-5.58197	0.0534058	-0.0661733	0.776	77.3196	0.783539	11.9237	
205592	-5.57129	0.0492859	-0.0736253	0.776	77.3196	0.783539	11.9237	
205600	-5.56274	0.0485229	-0.0761126	0.776	77.3196	0.783539	11.9237	
205608	-5.55725	0.0346375	-0.030421	0.776	77.3196	0.783539	11.9237	
205616	-5.54688	0.0119019	-0.000660671	0.776	77.3196	0.783539	11.9237	
205624	-5.53711	-0.0149536	0.0216522	0.776	77.3196	0.783539	11.9237	
205632	-5.52704	-0.0440979	0.0708369	0.776	77.3196	0.783539	11.9237	
205640	-5.51758	-0.0875854	0.123048	0.776	77.3196	0.783539	11.9237	
205648	-5.50781	-0.12146	0.0994398	0.776	77.3196	0.783539	11.9237	
205656	-5.49744	-0.145874	0.0824357	0.776	77.3196	0.783539	11.9237	
205664	-5.48828	-0.178528	0.0640113	0.776	77.3196	0.783539	11.9237	
205672	-5.47821	-0.188141	0.0581621	0.776	77.3196	0.783539	11.9237	
205680	-5.46844	-0.196228	0.0316252	0.776	77.3196	0.783539	11.9237	
205688	-5.45746	-0.205841	-0.0106774	0.776	77.3196	0.783539	11.9237	
205696	-5.44373	-0.20752	-0.0503834	0.776	77.3196	0.783539	11.9237	
205704	-5.43335	-0.200348	-0.0777001	0.776	77.3196	0.783539	11.9237	
205712	-5.42389	-0.200195	-0.0820665	0.776	77.3196	0.783539	11.9237	
205720	-5.41382	-0.193329	-0.0776488	0.776	77.3196	0.783539	11.9237	
205728	-5.4007	-0.179901	-0.0972146	0.776	77.3196	0.783539	11.9237	
205736	-5.3894	-0.170746	-0.139218	0.776	77.3196	0.783539	11.9237	
205744	-5.37933	-0.162811	-0.128782	0.776	77.3196	0.783539	11.9237	
205752	-5.3656	-0.148621	-0.079637	0.776	77.3196	0.783539	11.9237	
205760	-5.35522	-0.14679	-0.0959731	0.776	77.3196	0.783539	11.9237	
205768	-5.34332	-0.144196	-0.186705	0.776	77.3196	0.783539	11.9237	
205776	-5.33081	-0.119171	0.00860029	0.776	77.3196	0.783539	11.9237	
205784	-5.32074	-0.0932312	0.546385	0.776	77.3196	0.783539	11.9237	
205792	-5.30609	-0.0610352	0.660802	0.776	77.3196	0.783539	11.9237	
205800	-5.29602	-0.0375366	0.357021	0.776	77.3196	0.783539	11.9237	
205808	-5.28229	-0.0144958	0.115022	0.776	77.3196	0.783539	11.9237	
205816	-5.271	0.0128174	-0.21371	0.776	77.3196	0.783539	11.9237	
205824	-5.27191	0.0170898	-0.310479	0.776	77.3196	0.783539	11.9237	
205832	-5.25177	0.0492859	-0.246038	0.776	77.3196	0.783539	11.9237	
205840	-5.24048	0.0576782	-0.16819	0.776	77.3196	0.783539	11.9237	
205848	-5.22705	0.0737	-0.129356	0.776	77.3196	0.783539	11.9237	
205856	-5.21698	0.091095	-0.0757535	0.776	77.3196	0.783539	11.9237	
205864	-5.20721	0.102234	-0.0147138	0.776	77.3196	0.783539	11.9237	
205872	-5.19653	0.0953674	-0.00755976	0.776	77.3196	0.783539	11.9237	
205880	-5.18372	0.107422	-0.0253809	0.776	77.3196	0.783539	11.9237	
205888	-5.17456	0.1297	-0.0250463	0.776	77.3196	0.783539	11.9237	
205896	-5.16388	0.145721	0.00687462	0.776	77.3196	0.783539	11.9237	
205904	-5.15686	0.148926	0.0343883	0.776	77.3196	0.783539	11.9237	
205912	-5.14832	0.161743	0.037437	0.776	77.3196	0.783539	11.9237	
205920	-5.13855	0.178223	0.0334244	0.776	77.3196	0.783539	11.9237	
205928	-5.12878	0.186615	0.0360585	0.776	77.3196	0.783539	11.9237	
205936	-5.11932	0.173645	0.0401953	0.776	77.3196	0.783539	11.9237	
205944	-5.11322	0.143585	0.030551	0.776	77.3196	0.783539	11.9237	
205952	-5.10376	0.125885	0.0132255	0.776	77.3196	0.783539	11.9237	
205960	-5.09949	0.137329	0.0214652	0.776	77.3196	0.783539	11.9237	
205968	-5.09003	0.129395	0.0188271	0.776	77.3196	0.783539	11.9237	
205976	-5.08453	0.11734	0.0177907	0.776	77.3196	0.783539	11.9237	
205984	-5.07416	0.102234	0.0204163	0.776	77.3196	0.783539	11.9237	
205992	-5.06989	0.0727844	0.0329759	0.776	77.3196	0.783539	11.9237	
206000	-5.06012	-0.0157166	0.0266409	0.776	77.3196	0.783539	11.9237	
206008	-5.05554	-0.0660706	0.015998	0.776	77.3196	0.783539	11.9237	
206016	-5.04944	-0.132446	0.0109939	0.776	77.3196	0.783539	11.9237	
206024	-5.04547	-0.179749	0.00955669	0.776	77.3196	0.783539	11.9237	
206032	-5.04059	-0.00823975	-0.0191738	0.776	77.3196	0.783539	11.9237	
206040	-5.03571	0.388794	-0.0312155	0.776	77.3196	0.783539	11.9237	
206048	-5.03052	0.678864	-0.0287659	0.776	77.3196	0.783539	11.9237	
206056	-5.02686	0.482483	-0.0494329	0.776	77.3196	0.783539	11.9237	
206064	-5.02594	0.183411	-0.0331447	0.648	92.5926	0.678864	11.9237	
206072	-5.02075	-0.204926	-0.0237511	0.648	92.5926	0.678864	11.9237	
206080	-5.02075	-0.402069	-0.0258603	0.648	92.5926	0.678864	11.9237	
206088	-5.02136	-0.415344	-0.0184212	0.648	92.5926	0.678864	11.9237	
206096	-5.02106	-0.334473	0.00114022	0.648	92.5926	0.678864	11.9237	
206104	-5.01556	-0.285645	0.000276831	0.648	92.5926	0.678864	11.9237	
206112	-5.01587	-0.249023	0.00562754	0.648	92.5926	0.678864	11.9237	
206120	-5.01617	-0.205688	0.0175268	0.648	92.5926	0.678864	11.9237	
206128	-5.01526	-0.153961	0.0165259	0.648	92.5926	0.678864	11.9237	
206136	-5.02045	-0.121765	0.0114695	0.648	92.5926	0.678864	11.9237	
206144	-5.02106	-0.087738	0.0190228	0.648	92.5926	0.678864	11.9237	
206152	-5.02106	-0.0650024	0.00107916	0.648	92.5926	0.678864	11.9237	
206160	-5.02533	-0.0575256	-0.0201504	0.648	92.5926	0.678864	11.9237	
206168	-5.02594	-0.0561523	-0.00642491	0.648	92.5926	0.678864	11.9237	
206176	-5.03021	-0.0691223	-0.00239531	0.648	92.5926	0.678864	11.9237	
206184	-5.03021	-0.0756836	0.00763554	0.648	92.5926	0.678864	11.9237	
206192	-5.0351	-0.0666809	0.00291451	0.648	92.5926	0.678864	11.9237	
206200	-5.03967	-0.052948	0.00568873	0.648	92.5926	0.678864	11.9237	
206208	-5.04547	-0.0263977	0.0228595	0.648	92.5926	0.678864	11.9237	
206216	-5.05066	-0.00274658	-0.0071818	0.648	92.5926	0.678864	11.9237	
206224	-5.05463	0.0245667	0.0151615	0.648	92.5926	0.678864	11.9237	
206232	-5.06042	0.0590515	-0.00757489	0.648	92.5926	0.678864	11.9237	
206240	-5.0647	0.0798035	-0.00552331	0.648	92.5926	0.678864	11.9237	
206248	-5.06927	0.0891113	0.00775911	0.648	92.5926	0.678864	11.9237	
206256	-5.07446	0.0994873	0.00914065	0.648	92.5926	0.678864	11.9237	
206264	-5.07935	0.0895691	-0.0289549	0.648	92.5926	0.678864	11.9237	
206272	-5.08484	0.071106	-0.0276347	0.648	92.5926	0.678864	11.9237	
206280	-5.08972	0.050354	0.00151595	0.648	92.5926	0.678864	11.9237	
206288	-5.09857	0.0248718	0.0212939	0.648	92.5926	0.678864	11.9237	
206296	-5.10406	-0.00900269	0.00831457	0.648	92.5926	0.678864	11.9237	
206304	-5.10895	-0.0334167	0.00740425	0.648	92.5926	0.678864	11.9237	
206312	-5.11932	-0.0546265	0.0225956	0.648	92.5926	0.678864	11.9237	
206320	-5.12787	-0.0636292	0.0452923	0.648	92.5926	0.678864	11.9237	
206328	-5.13397	-0.0753784	0.0426912	0.648	92.5926	0.678864	11.9237	
206336	-5.14374	-0.103149	0.00120399	0.648	92.5926	0.678864	11.9237	
206344	-5.1535	-0.137177	-0.0309412	0.648	92.5926	0.678864	11.9237	
206352	-5.16296	-0.163727	-0.00603012	0.648	92.5926	0.678864	11.9237	
206360	-5.17242	-0.175934	-0.00339351	0.648	92.5926	0.678864	11.9237	
206368	-5.18433	-0.186462	0.0015599	0.648	92.5926	0.678864	11.9237	
206376	-5.19867	-0.200043	-0.00829867	0.648	92.5926	0.678864	11.9237	
206384	-5.20966	-0.196991	-0.0481657	0.648	92.5926	0.678864	11.9237	
206392	-5.22217	-0.193024	-0.164667	0.648	92.5926	0.678864	11.9237	
206400	-5.23743	-0.18631	-0.141949	0.648	92.5926	0.678864	11.9237	
206408	-5.25055	-0.175934	-0.153036	0.648	92.5926	0.678864	11.9237	
206416	-5.2655	-0.170288	-0.255723	0.648	92.5926	0.678864	11.9237	
206424	-5.28015	-0.157928	-0.119307	0.648	92.5926	0.678864	11.9237	
206432	-5.29663	-0.136871	0.366009	0.648	92.5926	0.678864	11.9237	
206440	-5.31281	-0.124817	0.755939	0.648	92.5926	0.678864	11.9237	
206448	-5.32959	-0.121918	0.460559	0.648	92.5926	0.678864	11.9237	
206456	-5.34882	-0.110321	0.215546	0.648	92.5926	0.678864	11.9237	
206464	-5.36896	-0.0978088	-0.158209	0.648	92.5926	0.678864	11.9237	
206472	-5.38971	-0.0927734	-0.305464	0.648	92.5926	0.678864	11.9237	
206480	-5.40894	-0.0878906	-0.293183	0.648	92.5926	0.678864	11.9237	
206488	-5.43335	-0.087738	-0.20373	0.648	92.5926	0.678864	11.9237	
206496	-5.4538	-0.0904846	-0.169623	0.648	92.5926	0.678864	11.9237	
206504	-5.47821	-0.0839233	-0.113988	0.648	92.5926	0.678864	11.9237	
206512	-5.49988	-0.0698853	-0.0375665	0.648	92.5926	0.678864	11.9237	
206520	-5.52277	-0.0653076	0.0252481	0.648	92.5926	0.678864	11.9237	
206528	-5.54749	-0.0494385	0.0280191	0.648	92.5926	0.678864	11.9237	
206536	-5.57037	-0.0177002	0.0473432	0.648	92.5926	0.678864	11.9237	
206544	-5.59509	0.0131226	0.0709847	0.648	92.5926	0.678864	11.9237	
206552	-5.61768	0.0395203	0.0760646	0.648	92.5926	0.678864	11.9237	
206560	-5.64117	0.0680542	0.0630258	0.648	92.5926	0.678864	11.9237	
206568	-5.66467	0.103149	0.0145543	0.648	92.5926	0.678864	11.9237	
206576	-5.68909	0.102844	-0.0198585	0.648	92.5926	0.678864	11.9237	
206584	-5.71075	0.0909424	-0.0225029	0.648	92.5926	0.678864	11.9237	
206592	-5.73395	0.0927734	-0.0250641	0.648	92.5926	0.678864	11.9237	
206600	-5.75836	0.067749	-0.0167419	0.648	92.5926	0.678864	11.9237	
206608	-5.7785	0.0466919	-0.0217335	0.648	92.5926	0.678864	11.9237	
206616	-5.79987	0.0273132	-0.0147259	0.648	92.5926	0.678864	11.9237	
206624	-5.82214	0.0338745	0.0172989	0.648	92.5926	0.678864	11.9237	
206632	-5.84229	0.043335	0.0314524	0.648	92.5926	0.678864	11.9237	
206640	-5.86243	0.0614929	0.0314126	0.648	92.5926	0.678864	11.9237	
206648	-5.88226	0.0952148	0.0454757	0.648	92.5926	0.678864	11.9237	
206656	-5.90179	0.114441	0.0348511	0.648	92.5926	0.678864	11.9237	
206664	-5.92102	0.114594	0.0229383	0.648	92.5926	0.678864	11.9237	
206672	-5.94055	0.112305	0.0182515	0.648	92.5926	0.678864	11.9237	
206680	-5.96313	0.10437	0.0109254	0.648	92.5926	0.678864	11.9237	
206688	-5.97931	0.0732422	-0.0110814	0.648	92.5926	0.678864	11.9237	
206696	-5.99548	0.0688171	-0.0166294	0.648	92.5926	0.678864	11.9237	
206704	-6.01044	0.295715	-0.0209648	0.648	92.5926	0.678864	11.9237	
206712	-6.02478	0.695038	-0.00433878	0.648	92.5926	0.678864	11.9237	
206720	-6.03912	0.946198	0.00892764	0.648	92.5926	0.678864	11.9237	
206728	-6.05469	0.729065	-0.00351547	0.648	92.5926	0.678864	11.9237	
206736	-6.06964	0.461426	-0.0241069	0.672	89.2857	0.678864	11.9237	
206744	-6.08368	0.0436401	-0.032655	0.672	89.2857	0.946198	11.9237	
206752	-6.09344	-0.211945	-0.0223044	0.672	89.2857	0.946198	11.9237	
206760	-6.10931	-0.189819	-0.0203676	0.672	89.2857	0.946198	11.9237	
206768	-6.11847	-0.142212	-0.0339756	0.672	89.2857	0.946198	11.9237	
206776	-6.13251	-0.122681	-0.0207305	0.672	89.2857	0.946198	11.9237	
206784	-6.14258	-0.0901794	-0.0108182	0.672	89.2857	0.946198	11.9237	
206792	-6.15234	-0.0582886	-0.00104956	0.672	89.2857	0.946198	11.9237	
206800	-6.16272	-0.0300598	0.00968414	0.672	89.2857	0.946198	11.9237	
206808	-6.17218	0.000305176	0.0049549	0.672	89.2857	0.946198	11.9237	
206816	-6.17798	0.0241089	0.0095621	0.672	89.2857	0.946198	11.9237	
206824	-6.18744	0.0343323	0.0302223	0.672	89.2857	0.946198	11.9237	
206832	-6.1972	0.0366211	0.0332905	0.672	89.2857	0.946198	11.9237	
206840	-6.2027	0.0341797	0.0179535	0.672	89.2857	0.946198	11.9237	
206848	-6.21216	0.0318909	0.0184862	0.672	89.2857	0.946198	11.9237	
206856	-6.21704	0.0367737	0.0199547	0.672	89.2857	0.946198	11.9237	
206864	-6.22192	0.0344849	0.00893304	0.672	89.2857	0.946198	11.9237	
206872	-6.23169	0.0306702	0.00261854	0.672	89.2857	0.946198	11.9237	
206880	-6.23657	0.0315857	-0.0100313	0.672	89.2857	0.946198	11.9237	
206888	-6.24237	0.0309753	-0.030197	0.672	89.2857	0.946198	11.9237	
206896	-6.24695	0.0244141	-0.0357957	0.672	89.2857	0.946198	11.9237	
206904	-6.25153	0.0254822	-0.0282468	0.672	89.2857	0.946198	11.9237	
206912	-6.25183	0.0360107	-0.0395148	0.672	89.2857	0.946198	11.9237	
206920	-6.2561	0.0325012	-0.0317861	0.672	89.2857	0.946198	11.9237	
206928	-6.2619	0.0151062	-0.00202358	0.672	89.2857	0.946198	11.9237	
206936	-6.26221	0	0.0166851	0.672	89.2857	0.946198	11.9237	
206944	-6.26678	-0.0224304	0.0269769	0.672	89.2857	0.946198	11.9237	
206952	-6.26617	-0.0511169	0.0516458	0.672	89.2857	0.946198	11.9237	
206960	-6.26587	-0.08255	0.0995511	0.672	89.2857	0.946198	11.9237	
206968	-6.26617	-0.119934	0.0807286	0.672	89.2857	0.946198	11.9237	
206976	-6.26617	-0.156555	0.0431173	0.672	89.2857	0.946198	11.9237	
206984	-6.26678	-0.174103	0.0464161	0.672	89.2857	0.946198	11.9237	
206992	-6.26617	-0.181122	0.0125117	0.672	89.2857	0.946198	11.9237	
207000	-6.26099	-0.185699	-0.0123792	0.672	89.2857	0.946198	11.9237	
207008	-6.25977	-0.171051	-0.0553989	0.672	89.2857	0.946198	11.9237	
207016	-6.25702	-0.154419	-0.0725365	0.672	89.2857	0.946198	11.9237	
207024	-6.25214	-0.128937	-0.0908125	0.672	89.2857	0.946198	11.9237	
207032	-6.24634	-0.101929	-0.0821205	0.672	89.2857	0.946198	11.9237	
207040	-6.23627	-0.0808716	-0.0427224	0.672	89.2857	0.946198	11.9237	
207048	-6.23199	-0.0663757	-0.0526431	0.672	89.2857	0.946198	11.9237	
207056	-6.22223	-0.0480652	-0.109368	0.672	89.2857	0.946198	11.9237	
207064	-6.21674	-0.0190735	-0.131833	0.672	89.2857	0.946198	11.9237	
207072	-6.20728	0.000152588	-0.102317	0.672	89.2857	0.946198	11.9237	
207080	-6.19781	0.00900269	-0.118003	0.672	89.2857	0.946198	11.9237	
207088	-6.18347	0.0167847	-0.200227	0.672	89.2857	0.946198	11.9237	
207096	-6.1731	0.0244141	0.00121901	0.672	89.2857	0.946198	11.9237	
207104	-6.16058	0.0367737	0.470278	0.672	89.2857	0.946198	11.9237	
207112	-6.14838	0.0508118	0.782112	0.672	89.2857	0.946198	11.9237	
207120	-6.13373	0.0653076	0.454788	0.672	89.2857	0.946198	11.9237	
207128	-6.11847	0.0828552	0.283751	0.672	89.2857	0.946198	11.9237	
207136	-6.10382	0.0921631	-0.136965	0.672	89.2857	0.946198	11.9237	
207144	-6.08887	0.110321	-0.384669	0.672	89.2857	0.946198	11.9237	
207152	-6.07391	0.131378	-0.278768	0.672	89.2857	0.946198	11.9237	
207160	-6.05927	0.153046	-0.228629	0.672	89.2857	0.946198	11.9237	
207168	-6.04095	0.168457	-0.225142	0.672	89.2857	0.946198	11.9237	
207176	-6.02509	0.156555	-0.15089	0.672	89.2857	0.946198	11.9237	
207184	-6.01074	0.144196	-0.0714209	0.672	89.2857	0.946198	11.9237	
207192	-5.99182	0.154419	-0.0298957	0.672	89.2857	0.946198	11.9237	
207200	-5.97534	0.158539	-0.00498874	0.672	89.2857	0.946198	11.9237	
207208	-5.95917	0.151367	0.0197218	0.672	89.2857	0.946198	11.9237	
207216	-5.94147	0.148621	0.0431083	0.672	89.2857	0.946198	11.9237	
207224	-5.92682	0.13916	0.0588506	0.672	89.2857	0.946198	11.9237	
207232	-5.91125	0.130463	0.052866	0.672	89.2857	0.946198	11.9237	
207240	-5.89539	0.131531	0.0350008	0.672	89.2857	0.946198	11.9237	
207248	-5.87769	0.154114	0.0335008	0.672	89.2857	0.946198	11.9237	
207256	-5.86304	0.168152	0.0274527	0.672	89.2857	0.946198	11.9237	
207264	-5.84778	0.149078	0.0226324	0.672	89.2857	0.946198	11.9237	
207272	-5.83374	0.124817	0.023608	0.672	89.2857	0.946198	11.9237	
207280	-5.82153	0.118103	0.0179155	0.672	89.2857	0.946198	11.9237	
207288	-5.80841	0.0845337	0.0024967	0.672	89.2857	0.946198	11.9237	
207296	-5.79285	0.0505066	0.00798419	0.672	89.2857	0.946198	11.9237	
207304	-5.78217	0.0189209	0.037229	0.672	89.2857	0.946198	11.9237	
207312	-5.76874	-0.00488281	0.0427545	0.672	89.2857	0.946198	11.9237	
207320	-5.75867	-0.012207	0.027552	0.672	89.2857	0.946198	11.9237	
207328	-5.74554	-0.00488281	0.0271081	0.672	89.2857	0.946198	11.9237	
207336	-5.73456	-0.00473022	0.0221036	0.672	89.2857	0.946198	11.9237	
207344	-5.72449	-0.0180054	0.0114227	0.672	89.2857	0.946198	11.9237	
207352	-5.71533	-0.0337219	-0.00182042	0.672	89.2857	0.946198	11.9237	
207360	-5.70953	-0.0479126	-0.027673	0.672	89.2857	0.946198	11.9237	
207368	-5.69977	-0.0474548	-0.0570674	0.672	89.2857	0.946198	11.9237	
207376	-5.69489	-0.0761414	-0.0585096	0.672	89.2857	0.946198	11.9237	
